Order ID,Order Date,Region,Product Category,Sales Amount,Quantity Sold,Discount (%),Profit,Profit Margin
c8afd533,29-01-24,North,Furniture,221.06,47,26,1057.94,479%
235fa9f1,02-12-22,South,Groceries,1251.87,15,16,218.88,17%
cc10624d,08-05-23,East,Electronics,695.01,25,15,191.57,28%
0,06-09-23,South,Clothing,2236.93,10,44,18.75,1%
6991ef6b,15-08-24,South,Electronics,4432.33,49,39,233.98,5%
a975d4f3,27-10-24,North,Groceries,188.57,20,33,191.51,102%
127a6d39,07-03-24,East,Furniture,2204.90,22,28,1277.61,58%
35fb7abc,14-02-24,West,Sports,1583.09,47,41,1718.06,109%
b90f8b65,18-12-23,South,Furniture,3775.59,5,15,1399.06,37%
5dd00239,30-05-23,West,Clothing,2185.09,11,9,1571.82,72%
a0270381,28-08-24,South,Sports,987.12,14,33,1096.76,111%
1a2fc554,03-02-24,South,Groceries,2609.14,12,2,105.37,4%
12c89905,17-06-23,West,Furniture,1245.21,21,44,1061.09,85%
29c46b82,24-09-24,South,Furniture,1196.54,33,0,1152.16,96%
b4ce365b,28-04-24,North,Clothing,3748.22,35,25,1313.73,35%
48496fb0,03-01-23,North,Sports,2270.00,23,5,1183.12,52%
142fcd1b,13-06-23,South,Groceries,2736.78,32,45,1968.19,72%
fc719551,12-09-23,West,Groceries,4073.12,6,16,282.82,7%
42241356,06-05-23,West,Clothing,4998.79,31,39,695.21,14%
69724905,29-01-24,East,Groceries,2607.87,18,47,116.81,4%
20ee90f0,25-07-24,North,Furniture,2590.16,32,11,598.26,23%
439ec09d,19-04-24,East,Furniture,2395.60,5,30,1774.77,74%
c3752957,14-11-23,South,Groceries,3082.30,20,20,1024.41,33%
04c96065,30-05-24,North,Furniture,2009.11,41,23,197.04,10%
31bc7347,16-02-23,South,Clothing,3605.67,33,30,1536.90,43%
e8bec156,18-04-24,West,Groceries,2581.11,5,38,1377.92,53%
40cd61ff,17-04-23,North,Electronics,1141.45,17,24,951.58,83%
aa43b0c3,21-04-24,North,Groceries,288.69,50,24,1295.33,449%
46064789,20-05-23,East,Electronics,171.83,14,26,228.81,133%
61485b55,04-06-23,North,Groceries,1910.77,39,13,1170.60,61%
909c2fe2,26-01-23,North,Furniture,4323.19,31,5,830.31,19%
0c5bfb33,16-03-24,West,Groceries,4370.60,13,1,923.92,21%
058abf0e,03-12-23,South,Furniture,688.35,12,10,628.25,91%
2b867971,01-04-24,South,Electronics,3977.71,5,48,1993.18,50%
bb1f3c52,17-05-23,East,Electronics,1575.84,37,34,166.74,11%
fff0e929,30-10-24,South,Electronics,4851.64,41,7,1640.76,34%
b736d9ad,29-03-23,South,Clothing,251.15,15,32,308.82,123%
76b9ca89,21-05-24,North,Groceries,3687.33,17,12,1122.30,30%
95357268,19-09-23,East,Sports,3255.75,28,46,701.62,22%
3f858e68,01-07-23,North,Clothing,3827.61,7,32,1882.42,49%
56bdaa12,19-11-22,West,Electronics,2771.12,47,36,337.21,12%
0c36969a,15-12-22,South,Clothing,2604.96,3,30,1070.22,41%
11394e6d,30-07-24,West,Clothing,3358.58,1,25,1633.14,49%
a9f480fc,07-03-24,East,Furniture,3419.37,15,30,1811.72,53%
c88477d7,26-03-24,West,Groceries,4826.43,11,41,242.63,5%
19fc487d,03-07-23,North,Groceries,4369.54,16,32,157.03,4%
5f7eae4c,27-03-23,East,Clothing,1473.61,21,6,34.34,2%
54ed5bb8,03-01-24,North,Groceries,4339.86,18,32,358.19,8%
42980136,08-03-23,South,Furniture,3911.80,19,19,981.88,25%
c1f3bd5c,07-10-23,East,Electronics,220.23,6,44,1410.73,641%
1b095b58,14-07-23,West,Electronics,4454.38,6,15,1941.77,44%
4b86ca44,23-10-24,South,Electronics,1399.33,22,28,975.59,70%
e7d9f3f9,07-01-24,South,Furniture,4862.16,38,36,694.03,14%
8b770927,29-02-24,South,Electronics,4053.54,5,2,771.91,19%
b9abfa1f,01-08-23,North,Groceries,4598.41,22,15,443.45,10%
c6530df1,09-09-23,South,Clothing,4361.95,31,11,1823.10,42%
1b975c21,05-05-24,East,Sports,4021.46,5,31,197.93,5%
0ba7dbba,04-01-23,South,Sports,3351.99,47,38,310.46,9%
31bf08a1,08-03-24,North,Electronics,2285.67,50,19,782.51,34%
cc2427fc,20-07-23,East,Clothing,2055.26,20,0,199.86,10%
e14afbaf,21-05-23,East,Furniture,4390.55,8,43,908.01,21%
548be737,25-01-24,South,Clothing,1743.46,4,37,193.62,11%
0fc19097,07-05-24,South,Clothing,4143.53,25,20,1562.31,38%
100b5ace,31-01-24,North,Electronics,1007.97,4,11,1704.44,169%
2fa81edf,01-03-24,East,Electronics,1614.92,24,26,1880.30,116%
854f6092,19-02-23,South,Clothing,1086.12,24,37,354.73,33%
624a202c,03-12-23,East,Groceries,2215.45,27,12,791.45,36%
7.81E+14,05-11-23,East,Sports,2182.30,49,13,351.14,16%
390d0d8a,03-01-23,North,Groceries,3067.59,18,9,853.51,28%
297b9440,09-07-24,East,Furniture,749.95,21,30,1346.06,179%
325b4268,11-01-23,West,Electronics,4417.53,2,12,1441.28,33%
b39fcf36,31-10-24,East,Sports,2161.82,36,26,975.04,45%
a0d17742,08-07-23,East,Sports,3517.82,43,3,128.35,4%
eb07ffcf,17-02-23,North,Clothing,3810.59,13,16,254.10,7%
539cf254,24-11-23,East,Electronics,2639.73,46,30,1555.72,59%
c26b8470,19-06-24,North,Groceries,295.01,50,7,363.31,123%
ca03d3cd,15-08-24,West,Electronics,2739.64,12,21,1564.34,57%
faaa4be8,18-07-23,West,Groceries,2880.75,43,7,329.91,11%
67cac798,23-05-24,West,Groceries,1921.92,12,34,923.73,48%
24adf0e1,15-09-24,North,Groceries,1977.59,26,23,1139.29,58%
59fcc056,16-01-23,West,Groceries,3950.16,15,17,165.55,4%
3964aac1,14-12-22,North,Furniture,4320.69,1,46,344.41,8%
cc36db89,04-03-24,East,Furniture,3465.56,50,24,142.71,4%
f5f30024,28-09-24,North,Groceries,1638.67,3,1,48.36,3%
399f6add,16-07-23,East,Electronics,4708.43,16,24,10.10,0%
58b136c0,15-02-23,South,Clothing,3424.28,16,21,1302.89,38%
c1e8bc9d,21-10-23,West,Clothing,4482.11,35,40,1075.79,24%
d1c957ed,19-11-23,North,Furniture,4763.90,25,42,1172.12,25%
a138a588,19-04-24,South,Furniture,1379.21,28,36,1602.01,116%
e150d7e5,24-10-23,South,Clothing,2494.79,12,14,751.38,30%
5b4743c2,27-10-23,East,Sports,829.67,24,14,178.75,22%
d6f6430e,07-03-24,West,Clothing,2566.57,39,21,210.39,8%
b564921a,25-02-23,South,Clothing,4214.82,18,12,1552.69,37%
47383cba,22-10-24,East,Furniture,3174.18,45,0,742.98,23%
a8dedd25,22-05-23,North,Furniture,1559.03,5,2,1848.24,119%
8eb4c62a,25-03-23,West,Furniture,2204.31,49,36,1381.65,63%
269f5214,06-02-23,North,Electronics,1127.19,44,40,1182.18,105%
75033fc7,30-06-23,North,Furniture,2560.49,32,49,1794.23,70%
188ee0f0,19-03-23,West,Groceries,1317.58,13,6,747.78,57%
8dcd2ff3,26-06-23,East,Electronics,719.02,3,0,411.07,57%
7c5e56ca,23-01-24,East,Furniture,4351.17,5,3,1770.10,41%
394ae44b,29-12-23,West,Clothing,3946.86,31,35,289.90,7%
2e7d51ac,04-01-24,South,Electronics,1284.79,47,34,1759.99,137%
ecef9aa1,14-09-24,South,Groceries,2400.72,9,42,1963.09,82%
0b4f8c57,19-07-24,West,Furniture,2672.95,49,21,1156.11,43%
d89d4377,08-03-23,West,Sports,3661.61,4,46,1553.37,42%
ef5913f7,18-10-24,East,Electronics,4428.77,21,3,1393.26,31%
aa20cb45,23-02-24,South,Electronics,3500.89,18,5,1097.36,31%
fd4d1035,22-07-23,South,Electronics,2940.00,15,21,1347.47,46%
28c66c4a,14-04-24,West,Groceries,4427.31,49,26,950.48,21%
89ec4044,06-11-24,West,Groceries,4449.59,46,45,1910.42,43%
58d48a3e,24-04-23,East,Groceries,2350.28,24,5,1309.21,56%
9f345383,27-07-23,North,Clothing,3743.51,23,49,446.49,12%
332f5fef,28-02-24,South,Groceries,3806.85,2,22,83.31,2%
3aeb7614,10-01-23,South,Sports,1934.13,24,31,1071.96,55%
6b731664,25-09-24,South,Furniture,4482.06,28,15,616.22,14%
e9a93b50,26-04-23,East,Furniture,2595.24,22,39,290.56,11%
a30e2260,23-08-23,East,Furniture,1244.47,3,18,1667.38,134%
1ff9f136,03-10-24,East,Furniture,2995.17,39,30,573.37,19%
c33a8861,22-06-24,South,Furniture,1812.35,20,34,880.06,49%
8bb9baa5,05-06-24,North,Clothing,3919.74,38,32,811.54,21%
88657436,16-09-24,West,Sports,2097.15,25,5,500.01,24%
6d52c59a,22-10-23,East,Sports,3545.21,48,18,1506.67,42%
f76fbf52,22-05-24,West,Clothing,4812.81,9,25,745.43,15%
3165310b,22-12-22,South,Electronics,445.13,27,31,48.17,11%
bade1b7e,12-04-23,North,Groceries,2311.83,25,42,319.37,14%
0ff0b703,18-10-24,North,Sports,4539.20,5,1,1965.88,43%
09b2bfda,01-04-23,North,Clothing,894.30,50,6,602.28,67%
f7f7246e,24-04-24,North,Groceries,4007.07,6,14,1953.09,49%
cf22d791,15-06-23,East,Clothing,162.16,35,22,866.25,534%
8f91476a,07-06-23,West,Clothing,2834.54,50,11,1820.27,64%
fb16eb85,26-02-23,West,Sports,4895.51,25,4,1365.78,28%
82efa2a8,21-02-24,East,Groceries,4540.39,28,36,433.01,10%
7709a1f8,20-08-23,East,Sports,3100.80,43,17,487.45,16%
258bd88b,29-06-24,North,Sports,3321.15,30,48,10.39,0%
26cb9507,07-03-23,North,Groceries,930.32,5,20,1945.72,209%
1380589a,08-01-24,South,Electronics,962.12,27,34,1823.22,190%
2642a55c,02-12-22,West,Clothing,1159.87,15,16,1918.66,165%
18fbb49d,05-02-23,East,Sports,1068.48,36,23,133.88,13%
075e33a1,23-04-23,North,Electronics,583.81,37,40,545.59,93%
71434fca,25-02-23,West,Furniture,2210.17,48,40,71.68,3%
2525c7df,22-05-23,North,Sports,3042.56,38,45,430.87,14%
40734a0a,06-04-24,North,Groceries,3336.91,26,47,1886.20,57%
cfd30e79,14-08-23,North,Furniture,3099.52,38,27,1110.50,36%
c7023c27,05-05-23,North,Sports,3022.82,21,37,1869.19,62%
386936c0,09-10-23,South,Sports,1549.27,40,33,1466.18,95%
d1b82fe9,29-06-24,North,Furniture,217.99,23,3,617.59,283%
aafae7dd,01-05-24,North,Sports,2118.83,8,42,1488.45,70%
2a5876b6,04-06-23,West,Clothing,624.62,7,1,1657.73,265%
f77b83f3,16-03-23,South,Groceries,1283.91,43,17,779.17,61%
41420708,07-07-23,West,Sports,4463.93,45,4,1824.82,41%
e68adb50,28-04-23,North,Sports,726.18,8,28,30.92,4%
dfba6a62,20-12-23,East,Sports,2601.75,40,18,573.85,22%
87174708,06-12-22,West,Electronics,1691.05,35,8,1579.94,93%
8b8c7b89,15-09-23,West,Sports,4995.06,34,14,1761.55,35%
4eec06b4,23-08-24,West,Groceries,761.65,50,12,1074.04,141%
0e124a37,24-09-23,East,Clothing,4482.95,40,12,1729.21,39%
75184046,14-10-24,East,Sports,340.36,46,36,947.13,278%
341da5f3,28-07-23,East,Clothing,1844.09,8,50,822.24,45%
86d29590,03-07-24,East,Groceries,2397.10,14,39,1832.21,76%
3c227213,29-04-24,North,Electronics,2045.12,15,41,1499.48,73%
7cd77c3c,18-11-23,South,Furniture,922.41,20,25,156.45,17%
83ff856c,30-10-24,North,Electronics,4698.01,48,41,762.97,16%
bebeff1f,28-04-24,West,Groceries,4794.17,36,34,647.94,14%
7cd82c57,23-10-24,East,Furniture,2007.74,10,47,490.49,24%
5ee91ca0,02-10-23,West,Clothing,4209.50,12,37,1529.14,36%
b0c438cf,22-07-24,East,Clothing,1167.98,21,34,1923.05,165%
2f7f7da1,01-02-23,East,Clothing,1993.03,14,30,659.67,33%
25df3385,12-08-23,South,Groceries,1585.84,30,18,1727.63,109%
42a8be1f,08-07-23,North,Furniture,998.30,26,1,1891.60,189%
4d7cc8d5,01-10-24,West,Clothing,4053.70,28,27,247.53,6%
2432defa,27-08-23,East,Groceries,744.21,20,13,1674.88,225%
e0379f1a,17-05-24,East,Clothing,2037.48,13,3,595.89,29%
353cfe54,28-08-23,North,Clothing,4564.58,45,34,255.79,6%
4bdf4e87,11-05-23,North,Sports,2602.07,7,29,762.16,29%
7faf4960,24-01-23,North,Furniture,2497.88,31,6,808.27,32%
e38ef5d0,16-02-23,North,Furniture,2478.12,39,0,692.89,28%
be0d54cb,22-01-24,North,Clothing,2485.31,27,46,18.94,1%
f3df6cce,03-06-24,South,Sports,4593.44,14,23,209.99,5%
bc09457a,22-05-24,East,Electronics,2685.02,1,27,624.84,23%
d296c469,20-07-23,West,Groceries,4536.26,3,32,1523.44,34%
190920c3,27-11-23,East,Groceries,515.72,41,46,1744.41,338%
def643a9,06-03-24,East,Clothing,4830.90,1,17,378.86,8%
f2e534cc,30-11-23,North,Sports,2602.45,36,3,1559.66,60%
247117dc,28-11-22,North,Furniture,3894.89,45,20,1569.70,40%
4594934b,29-03-23,North,Clothing,1694.64,37,2,252.97,15%
6f405a38,18-03-24,West,Sports,1389.08,32,0,1048.32,75%
86ec3255,11-10-23,East,Clothing,4483.24,8,39,1064.94,24%
b9aaf073,08-05-24,South,Groceries,1942.00,35,44,568.22,29%
f34b0ebe,11-11-24,West,Electronics,462.07,45,15,1196.90,259%
096fe187,20-08-23,South,Groceries,475.79,38,45,1771.52,372%
4db0302d,19-04-23,North,Clothing,2169.84,13,34,1242.75,57%
819be650,29-05-23,North,Sports,304.29,22,42,1822.13,599%
2a1d9c54,28-11-23,South,Furniture,3035.64,37,19,459.77,15%
e8105a56,29-06-24,North,Clothing,3016.89,29,14,268.89,9%
7044ed83,14-06-24,East,Electronics,2495.41,49,7,888.37,36%
88075d0b,21-05-23,West,Furniture,925.72,45,5,127.62,14%
73562b93,15-03-23,West,Sports,437.57,36,48,1893.16,433%
08d0d4ae,05-10-24,North,Electronics,2648.28,20,37,1807.77,68%
922eddc1,16-03-24,East,Sports,2012.26,40,22,1015.60,50%
daaf604c,19-02-24,West,Electronics,4944.95,19,33,914.04,18%
7cad574f,13-05-23,West,Groceries,1953.75,42,36,1061.60,54%
dc28a99b,12-06-24,South,Sports,1722.32,20,13,1753.85,102%
ab9acd51,19-09-23,North,Sports,720.10,6,24,202.07,28%
3960241e,23-11-22,East,Sports,3941.52,23,22,484.40,12%
922816de,09-08-23,East,Sports,4697.50,21,36,351.07,7%
5d1a5581,13-08-23,West,Clothing,2496.37,33,7,1695.33,68%
d7def491,18-08-23,East,Clothing,2106.81,34,38,484.06,23%
f818d724,23-07-24,East,Sports,793.15,7,13,1903.31,240%
72e89814,01-01-24,South,Furniture,222.57,37,39,854.73,384%
4a5667d7,12-06-23,North,Furniture,2530.06,48,20,1204.84,48%
d4f49110,27-06-23,West,Furniture,2478.63,21,13,1176.05,47%
35b8b2ac,10-08-23,East,Clothing,3332.06,22,21,1349.69,41%
c96b5b84,18-10-24,West,Furniture,4259.59,39,31,718.37,17%
0c96c070,15-03-24,South,Clothing,503.52,29,25,1524.35,303%
f73cbdf7,12-01-23,South,Electronics,672.26,33,28,1560.25,232%
caee57f6,06-12-22,West,Furniture,3225.79,42,36,565.72,18%
b32ef16d,04-06-24,West,Groceries,1631.50,5,25,1766.50,108%
4ce5ec92,15-01-23,East,Sports,3682.86,23,19,35.49,1%
74b3de66,19-05-24,West,Electronics,1533.73,26,47,358.22,23%
f96eb1c9,09-09-24,North,Furniture,3932.32,47,26,1125.13,29%
66b8cd67,01-10-23,North,Electronics,1658.26,32,27,1902.61,115%
7a396b41,14-10-23,South,Electronics,4352.94,20,29,1264.11,29%
3b70d253,30-03-23,West,Electronics,4455.51,47,22,128.40,3%
98769f8d,10-12-23,South,Sports,1344.25,20,20,891.28,66%
3913b6f1,09-11-24,East,Sports,2253.14,2,12,1752.24,78%
2b40c9a8,03-06-24,North,Sports,4500.79,48,38,1849.74,41%
2371459b,01-04-23,West,Furniture,2856.73,23,29,1823.89,64%
a004b4ed,20-08-23,West,Electronics,4830.94,42,22,298.87,6%
d583b4db,29-02-24,West,Clothing,1157.72,2,42,1687.38,146%
3b4e5227,16-11-23,South,Furniture,1588.61,23,50,1434.30,90%
4cb6ca0c,14-07-23,West,Clothing,1933.11,45,23,1607.78,83%
72698ff2,21-01-24,South,Sports,2956.01,32,46,1636.85,55%
9a95d2b3,24-05-23,East,Electronics,357.41,21,29,147.85,41%
449ace81,16-11-23,North,Electronics,2848.87,21,5,1786.83,63%
3fa7d6e0,26-10-24,South,Furniture,149.71,15,19,1413.08,944%
707e6d83,25-05-24,West,Clothing,2677.13,1,26,1084.70,41%
8b9b607c,14-05-23,North,Sports,3908.38,49,0,1002.73,26%
27c02183,21-06-23,North,Electronics,311.81,45,19,1755.81,563%
2e77eb30,11-12-22,East,Electronics,2311.42,41,27,1462.44,63%
b983b55f,21-06-24,East,Electronics,1987.93,49,20,487.58,25%
70c4f6db,08-05-23,East,Groceries,2928.01,35,14,858.63,29%
926a1f22,23-05-23,South,Furniture,804.01,2,20,607.93,76%
c0d96c51,09-09-23,East,Furniture,4936.25,23,42,1092.35,22%
7e343529,17-06-24,North,Sports,4578.43,28,45,1644.55,36%
c0e1103d,07-04-23,North,Furniture,4218.71,33,49,165.55,4%
4f20fa1f,15-10-23,South,Electronics,1694.07,22,41,742.08,44%
ae171d5f,02-05-24,West,Furniture,748.57,36,19,357.25,48%
fa66b5bf,09-06-24,South,Sports,1470.58,14,31,1509.74,103%
208ba580,05-05-23,West,Groceries,4781.87,12,27,1434.66,30%
ecee8edd,17-10-23,East,Sports,1556.15,31,10,324.52,21%
24e62e42,14-11-23,North,Electronics,4099.05,48,35,1513.60,37%
86af9f0c,13-06-23,North,Electronics,328.00,3,16,1427.39,435%
0474db52,02-06-23,West,Groceries,534.98,43,0,1369.45,256%
bc74f920,08-10-23,West,Electronics,2170.46,1,3,1022.06,47%
0f579874,16-04-24,South,Sports,346.98,50,32,1682.89,485%
d14ade4c,23-01-23,North,Electronics,4482.91,23,38,1450.92,32%
d3ca65ed,26-05-23,North,Sports,4067.94,12,14,788.17,19%
67dd1572,27-02-24,West,Groceries,1513.32,49,23,1551.60,103%
54d679c7,06-04-24,South,Furniture,3502.59,20,33,646.16,18%
7e746edf,03-04-24,South,Groceries,2319.58,32,44,154.83,7%
6d90e445,30-10-23,East,Electronics,432.05,27,25,1120.30,259%
a4c80f97,12-09-23,East,Sports,291.77,3,42,1346.07,461%
ac22a898,16-11-23,East,Sports,1204.29,9,9,1045.30,87%
887f96e8,21-05-24,North,Clothing,2554.89,7,37,813.66,32%
ab092f49,19-08-23,West,Electronics,3892.35,22,21,876.58,23%
8f80a355,11-04-23,North,Clothing,4887.01,43,15,622.71,13%
5c682986,03-03-23,South,Electronics,2668.40,27,17,1838.25,69%
b77090de,27-05-24,South,Clothing,3079.83,28,45,152.55,5%
96af5471,03-01-23,North,Electronics,4836.57,30,26,953.36,20%
c1e8582e,21-12-22,East,Clothing,3523.36,50,43,1489.03,42%
38a4093c,18-01-24,East,Clothing,1762.30,40,33,1481.68,84%
4563bc5b,27-04-23,North,Groceries,453.99,46,28,735.87,162%
d86aecb4,25-10-24,East,Furniture,1320.50,1,14,1165.23,88%
a4ddab70,14-12-22,South,Groceries,3574.09,35,21,552.28,15%
9f5bb4c9,04-04-24,North,Clothing,1897.62,48,18,210.36,11%
2da77dff,24-03-23,North,Clothing,733.54,12,49,1481.25,202%
7238298b,23-08-24,East,Sports,3211.96,24,11,725.16,23%
e242bb43,17-05-24,North,Furniture,488.49,43,10,790.51,162%
b01c7295,11-02-23,North,Groceries,769.46,45,26,1947.22,253%
1552438a,06-11-23,South,Furniture,1420.64,6,46,1740.49,123%
d67c0c04,28-08-24,South,Sports,3275.07,20,31,1415.22,43%
f28a4424,05-01-23,North,Clothing,3789.57,14,40,365.04,10%
f164923b,15-05-24,North,Electronics,4636.48,49,48,1497.29,32%
136363da,19-03-23,East,Sports,2040.43,18,5,359.33,18%
3a577522,11-04-24,East,Furniture,2011.86,29,33,730.07,36%
ace99a5a,04-08-24,South,Groceries,1614.50,35,41,1401.22,87%
b7667452,05-09-23,West,Furniture,2226.07,30,2,1245.67,56%
defd0ced,28-11-22,West,Electronics,51.73,29,48,1410.62,2727%
6aae3f0a,07-09-23,North,Clothing,640.69,25,5,816.53,127%
3fb87d87,30-06-24,South,Electronics,3443.65,26,5,257.23,7%
b344226a,11-11-24,South,Clothing,2018.73,9,47,293.99,15%
38ab7119,18-10-23,West,Clothing,118.88,14,37,1587.17,1335%
b107a044,14-12-22,North,Clothing,3647.09,3,32,1391.41,38%
b4f6f791,15-08-23,North,Clothing,3926.15,44,28,1411.26,36%
c5b7cfb5,17-12-22,North,Electronics,3860.53,28,39,385.81,10%
cfe43b24,16-06-23,West,Furniture,3309.78,14,15,693.38,21%
a3c0271f,15-10-24,East,Groceries,3641.46,27,37,1981.07,54%
c63757fb,19-11-23,South,Sports,789.46,27,14,1993.27,252%
60afdb85,04-03-24,South,Clothing,2833.00,50,27,765.08,27%
4d59fd05,09-05-24,East,Groceries,3458.89,43,49,498.80,14%
8d94f465,15-10-24,North,Groceries,3674.39,13,25,116.99,3%
90fe3875,20-05-23,North,Electronics,4674.48,16,22,225.33,5%
ad0725ca,15-07-24,North,Furniture,1753.57,16,34,1576.42,90%
e1d5f0e3,22-05-24,North,Furniture,4371.51,8,8,714.47,16%
0eb26b63,05-07-24,South,Electronics,425.02,29,33,1414.04,333%
0a6dea76,11-02-24,South,Electronics,3384.73,22,4,1252.93,37%
99c1722f,18-08-24,North,Groceries,2167.77,36,36,1021.22,47%
a7d1faa1,15-02-24,West,Furniture,2853.84,19,22,1663.45,58%
4ea4801f,20-05-24,South,Sports,3584.49,40,35,973.65,27%
b477ba78,08-04-24,West,Furniture,2607.38,50,31,968.72,37%
7568526a,14-05-23,West,Groceries,2049.80,15,12,904.01,44%
7ac54148,08-10-24,South,Groceries,794.24,5,35,181.61,23%
0ffbac8b,23-08-24,East,Electronics,1415.72,41,11,1440.87,102%
9f5371fb,19-10-24,South,Sports,1995.20,18,8,168.40,8%
09cd0051,24-02-24,South,Sports,1111.06,34,19,1854.41,167%
0c924006,16-04-23,West,Furniture,2934.88,44,4,1983.50,68%
c1d5319e,23-01-23,South,Furniture,4839.62,23,49,1606.02,33%
57d930a4,07-04-23,East,Sports,2843.41,16,28,1028.01,36%
0df27d54,16-08-23,West,Furniture,1797.06,33,50,79.45,4%
0,04-05-24,East,Sports,2814.99,18,45,691.46,25%
11979d06,01-12-23,North,Furniture,366.81,31,46,544.42,148%
fe69c5ce,30-01-23,North,Sports,4234.88,43,7,1979.19,47%
b9dc1d49,13-03-24,South,Furniture,1570.37,50,26,1003.46,64%
98f35ce9,24-08-23,South,Electronics,985.14,49,23,1562.08,159%
a051bc53,29-01-24,North,Furniture,2020.21,23,9,128.91,6%
ae7aca38,11-12-23,West,Groceries,1432.00,46,47,1886.95,132%
612ffe2b,26-05-24,East,Electronics,1991.96,39,45,711.25,36%
0fc8a943,05-09-24,East,Sports,421.28,32,23,1013.94,241%
241a3ba9,20-08-24,East,Furniture,4414.36,27,36,612.23,14%
b1207ecb,27-08-24,North,Clothing,1920.81,25,15,900.95,47%
b0e32660,17-09-23,East,Furniture,4731.80,21,39,861.11,18%
6600aa46,15-10-24,East,Sports,422.74,42,48,699.49,165%
e8657514,27-03-23,East,Electronics,1156.26,26,0,196.86,17%
83ba0d4e,07-08-24,South,Sports,4437.96,19,26,348.13,8%
9cf2890f,21-10-23,West,Clothing,3233.17,14,50,1247.03,39%
5c7acf75,18-12-23,West,Electronics,3946.49,44,22,1167.01,30%
61adb093,25-09-23,West,Sports,103.99,5,27,1547.59,1488%
d627fdb8,27-12-22,South,Furniture,3198.55,21,37,1948.60,61%
af521f83,24-09-24,East,Furniture,1784.22,17,26,1447.69,81%
be1d717c,19-08-23,South,Electronics,2939.37,27,29,167.82,6%
216a12fb,29-12-22,West,Electronics,3765.50,28,50,1259.94,33%
22840559,08-07-23,East,Furniture,3602.98,3,0,1108.81,31%
f691e4aa,22-10-23,East,Groceries,1665.36,38,11,577.57,35%
f86ccdf9,29-06-23,East,Clothing,1640.37,21,8,1780.15,109%
1512a915,13-11-23,North,Furniture,1799.62,17,7,194.08,11%
c58bfb30,21-04-23,West,Furniture,2213.21,33,7,823.69,37%
db3beef4,01-06-23,West,Clothing,1197.51,28,1,274.84,23%
aad2ce49,24-07-24,West,Electronics,3139.11,48,31,715.20,23%
79bc06b3,05-02-24,South,Electronics,438.28,29,1,444.16,101%
090dbedc,19-07-23,East,Clothing,2361.26,18,48,517.23,22%
96027120,23-08-24,South,Sports,1084.83,10,35,1177.96,109%
e7ea8047,14-07-23,East,Sports,955.31,36,9,926.45,97%
5a9e111b,20-12-23,North,Clothing,3871.34,41,20,1622.21,42%
3b50b5ec,31-01-23,North,Groceries,3546.32,15,35,458.64,13%
6007fa14,30-12-23,East,Sports,1551.62,13,20,1260.15,81%
96425131,13-07-23,East,Sports,3248.44,7,7,1285.14,40%
5f30028b,06-03-23,East,Sports,2938.86,3,33,1159.26,39%
ff8ef65f,03-09-24,West,Clothing,344.93,29,19,1565.39,454%
1dbf7583,20-12-23,East,Furniture,4225.14,2,26,1816.08,43%
4d1c7774,06-12-22,North,Sports,4831.75,39,19,208.92,4%
d1f069ca,14-08-24,South,Furniture,2346.75,22,45,87.81,4%
3c1074d8,17-05-23,North,Sports,3429.65,40,10,1847.64,54%
c27aac95,23-09-24,West,Sports,2754.21,17,33,1460.22,53%
1af1cf62,30-06-23,South,Groceries,4698.69,39,40,632.41,13%
7e418b6d,05-07-24,West,Groceries,2785.16,24,33,1768.88,64%
db90b7a1,16-12-23,North,Clothing,732.44,42,35,683.56,93%
e0d4ea42,19-08-24,South,Furniture,3911.84,47,8,603.31,15%
e4aaa59b,09-09-24,East,Groceries,4179.72,32,45,1809.82,43%
0d9684e9,01-11-24,West,Furniture,3457.93,30,2,1101.01,32%
